time,cityname,aqi,pm2_5,pm10,so2,no2,co,o3
2019-12-17 06:00:00,三门峡,71.27747821037667,50.83082863907446,67.87837257090256,10.800140213995084,41.829170676515645,0.8936425689108386,18.620353520501894
2019-12-17 07:00:00,三门峡,71.55833689225476,51.06595735001609,68.49189454265445,10.930487106451684,42.071447337959924,0.8972706787838638,18.595612536366154
2019-12-17 08:00:00,三门峡,71.83809270282424,51.297978559470444,69.10196661911556,11.059452307105238,42.30424998539341,0.9007932969966563,18.578001478718868
2019-12-17 09:00:00,三门峡,72.11563923202486,51.525821660664825,69.7030374736253,11.186254725617193,42.527958975909165,0.9042377529470857,18.566774914243517
2019-12-17 10:00:00,三门峡,72.39195702792865,51.7498907486041,70.29558496390074,11.311341295978439,42.74393532898588,0.90758219650263,18.561222688886694
2019-12-17 11:00:00,三门峡,72.66741073008863,51.971005499399,70.88044231132196,11.434569056872363,42.95248835374338,0.9108364335893154,18.560812783921932
2019-12-17 12:00:00,三门峡,72.94513030509226,52.19227896933774,71.45630119158827,11.555606755176736,43.15474239281605,0.9140111267419381,18.56553347034369
2019-12-17 13:00:00,三门峡,73.23667927773808,52.4241450506059,72.04495228070786,11.673467175916654,43.35242306089149,0.917103577207537,18.57455978945996
2019-12-17 14:00:00,三门峡,73.53938035949976,52.66428705111419,72.62909315299993,11.789421684579894,43.54951175114426,0.9201472497492361,18.582476876544707
2019-12-17 15:00:00,三门峡,73.85213958166725,52.914187806820436,73.21057784276785,11.902626608148651,43.74452388404815,0.9231520019320111,18.589408129757015
2019-12-17 16:00:00,三门峡,74.17495229754996,53.1730365880113,73.78937794876215,12.01284332109089,43.936845442843385,0.9261033577805059,18.595140734939342
2019-12-17 17:00:00,三门峡,74.51339716606358,53.443910077221254,74.37053806114231,12.120498370993326,44.128875903650794,0.9290303045520653,18.596590968347037
2019-12-17 18:00:00,三门峡,74.87161229821099,53.73198651686498,74.95600090370887,12.22487747431347,44.32172731447356,0.9320146215245487,18.591809729911056
2019-12-17 19:00:00,三门峡,75.25538972349506,54.04029852564462,75.55062576338986,12.325997590891252,44.50836414789108,0.9350258713081543,18.586058153146404
2019-12-17 20:00:00,三门峡,75.6573188166849,54.36353804433057,76.143599070989,12.424135902451912,44.682005392547296,0.9380354757823601,18.585133293486088
2019-12-17 21:00:00,三门峡,76.08123127777611,54.70362859649656,76.73551711571398,12.518937351440844,44.83940007207801,0.9410024952627241,18.591757846824027
2019-12-17 22:00:00,三门峡,76.53464250055863,55.06536696123263,77.32838913506772,12.60921334698776,44.978722564275024,0.9438993649714322,18.60640174214071
2019-12-17 23:00:00,三门峡,77.02171016697704,55.45464977585431,77.92364842353493,12.692354528973246,45.10287653488361,0.946693118203244,18.62688024466145
2019-12-18 00:00:00,三门峡,77.54035093992925,55.86872898221323,78.52291502873588,12.765676713693873,45.21127390153733,0.9493317928670281,18.652447689716784
2019-12-18 01:00:00,三门峡,78.08696395117605,56.305804691908655,79.1208956059993,12.829892885216884,45.30374706679351,0.9518868539808214,18.685076014166704
