site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Eltham,LON6,2019-01-12 23:00:00,13.748775408830937,15.773813453614107,-1.3206941995303172,46.37790615259383,4.910878973639503,4.73041793213772,295.33984253637334,7.055726092086929
London Eltham,LON6,2019-01-13 00:00:00,14.748414226355269,15.773090898896195,-0.6682755608509754,46.553394945599386,4.91011858885668,4.730553442903208,295.3172679673399,7.011777748790751
London Eltham,LON6,2019-01-13 01:00:00,15.46829192192418,15.802264234101335,-0.217809947204885,46.7085489515347,4.909187968674729,4.740780270985773,295.44232543237393,6.969279709462153
London Eltham,LON6,2019-01-13 02:00:00,16.125466180268447,15.845363189088822,0.18267958550462687,46.853913614239886,4.894383756322588,4.750943917173936,295.49614675126617,6.929838793002864
London Eltham,LON6,2019-01-13 03:00:00,16.590629369794417,15.86291311197734,0.47460525430145434,47.088955976531196,4.829713614934065,4.762211637323874,295.44201680660547,6.887111401703692
London Eltham,LON6,2019-01-13 04:00:00,16.779155982650153,15.897483738995208,0.5750126603706732,47.28163363653123,4.855310751591584,4.771306103572372,295.2362489602612,6.840799411880566
London Eltham,LON6,2019-01-13 05:00:00,16.678240744621153,15.974857940649981,0.4587352426536867,47.44410734314019,4.653221514364823,4.770295362650326,294.9030535655948,6.795665857551778
London Eltham,LON6,2019-01-13 06:00:00,17.07770561114435,16.14566101375258,0.6078646010412181,47.54341949615214,4.558557928309596,4.776415367596466,294.56761936369384,6.762218582249814
London Eltham,LON6,2019-01-13 07:00:00,17.649470918371318,16.3885932374552,0.8223239028772833,47.51937073929405,4.540661360289131,4.779315128589354,294.21223492812163,6.739870654971674
London Eltham,LON6,2019-01-13 08:00:00,18.18929794078087,16.665611586632433,0.9937231704195665,47.42779846920077,4.4748663101586414,4.780472729303495,293.886615432188,6.720138763021186
London Eltham,LON6,2019-01-13 09:00:00,18.893685489249037,16.992326625839098,1.240034776156629,47.26284633290749,4.529678720912078,4.776301707941918,293.6917916046527,6.705967216555402
London Eltham,LON6,2019-01-13 10:00:00,19.592712782082,17.31893989379995,1.4829168190249105,47.06493032796824,4.754497856387181,4.771535455542957,293.34939113307547,6.68583421273909
London Eltham,LON6,2019-01-13 11:00:00,20.44381300015779,17.68160597997662,1.8014653725999485,46.79372070943111,4.837688254094307,4.763773398896068,293.16588753611177,6.661128736918452
London Eltham,LON6,2019-01-13 12:00:00,21.358893062385114,18.04743875614885,2.1596751361071433,46.48071783218201,4.995693129094033,4.758466289154373,293.10862864787566,6.640368657034865
London Eltham,LON6,2019-01-13 13:00:00,21.972248295107498,18.252825260020785,2.425745401531576,46.19124576393207,5.035538375799837,4.736464591882046,293.1612385005248,6.61140712684731
