site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Harlington,HRL,2018-12-12 17:00:00,107.7296560210056,47.610037062746876,39.20899527535135,9.713495310310488,14.04628564144311,3.4352139969056044,98.58167741997126,2.298477875325797
London Harlington,HRL,2018-12-12 18:00:00,108.39681326959774,47.53263034948143,39.69458726391522,9.860824365251833,14.158306521958137,3.424162416426609,96.60642405718774,2.2108881206172555
London Harlington,HRL,2018-12-12 19:00:00,109.00395409678008,47.509670662395024,40.10552814176007,9.941232061072267,14.291957700308881,3.4042279358817296,94.70402331458958,2.121554003580029
London Harlington,HRL,2018-12-12 20:00:00,109.779088498843,47.72587234823251,40.470054617837604,9.803403017808135,14.427523835490975,3.3880808118436505,92.9703593914519,2.0293252072036227
London Harlington,HRL,2018-12-12 21:00:00,110.2765178960748,47.79239968777911,40.75108161173061,9.753002664969149,14.568626164751597,3.3667776725673884,91.45710034060374,1.9417794934938652
London Harlington,HRL,2018-12-12 22:00:00,110.68079740141543,47.83883237994667,40.98446311678897,9.680395304937477,14.705099205731692,3.3611322940773536,90.35949938931861,1.867317852356891
London Harlington,HRL,2018-12-12 23:00:00,110.97337710586015,47.84065442101561,41.174090276638715,9.63079217121678,14.846708172478987,3.35393497854562,89.53313356784427,1.8075266066911422
London Harlington,HRL,2018-12-13 00:00:00,110.99045559438883,47.70182806227703,41.27576886488557,9.740183514298646,14.98102720886188,3.3444495637386997,88.81946341121095,1.7599254013229029
London Harlington,HRL,2018-12-13 01:00:00,110.83387826063475,47.47444095864938,41.32194970277547,9.964980318414721,15.082954817317031,3.335699125446072,88.31720376919678,1.7192538777245652
London Harlington,HRL,2018-12-13 02:00:00,110.63334617074563,47.2231942849263,41.35502484670126,10.192201287099687,15.221856173949138,3.333547045101741,87.96934644848189,1.6693432301355766
London Harlington,HRL,2018-12-13 03:00:00,110.27311529346274,46.95408079639732,41.29559951833312,10.467168501527857,15.407509703411636,3.311294144747896,87.87207224752967,1.617314549282081
London Harlington,HRL,2018-12-13 04:00:00,110.0007124371008,46.7898477304722,41.22505289805114,10.632656598335629,15.64310471424393,3.2821054646397037,87.57557384570984,1.5528659679951287
London Harlington,HRL,2018-12-13 05:00:00,109.8432219642088,46.80439393034628,41.112853516325735,10.71492576979586,15.890103940138589,3.2522991942178177,87.34715622185733,1.4790563030285853
London Harlington,HRL,2018-12-13 06:00:00,109.25194524065067,46.67840114571785,40.809403308047486,10.853046211789287,16.122051987004905,3.261585577587934,87.20920016461088,1.3862485369066513
London Harlington,HRL,2018-12-13 07:00:00,108.45704027621369,46.54630126453971,40.377133077388024,10.965648320075148,16.348919333822597,3.297475942603107,87.10181702994204,1.282545535851403
